year_month,geography,segment,variety,timeframe,period,date,units_prior_year,units_current_year,unit_variance,dollars_prior_year,dollars_current_year,dollar_variance,avg_price_prior_year,avg_price_current_year,avg_price_variance
2017-08-01,Jacksonville,avocados,hass,last 04 wks,8,2017-08-13,682551.8,656460.26,-0.038226461,830771.48,957298.03,0.152300065,1.217155211,1.45827263,0.198099156
2019-12-01,Denver,avocados,hass,last 04 wks,13,2019-12-29,3437058.08,3560801.44,0.036002697,3854302.74,3657850.67,-0.050969548,1.121395871,1.027254884,-0.083949825
2018-04-01,StLouis,avocados,hass,last 04 wks,4,2018-04-22,640123.38,774816.83,0.210417951,932716.42,982826.97,0.053725386,1.457088507,1.268463632,-0.129453272
2018-07-01,Buffalo/Rochester,avocados,hass,last 04 wks,7,2018-07-15,707838.62,890916.37,0.258643347,947154.09,1015259.9,0.071905734,1.338093265,1.139568128,-0.1483642
2019-01-01,Southeast,avocados,hass,last 04 wks,1,2019-01-06,18219738.71,24333979.01,0.34,22138972.67,24283644.32,0.1,1.21510923,0.997931506,-0.18
2019-04-01,Syracuse,avocados,hass,last 04 wks,4,2019-04-21,408899.19,380952.46,-0.07,452457.57,489502.27,0.08,1.106525963,1.284943192,0.16
2018-09-01,Philadelphia,avocados,hass,last 04 wks,9,2018-09-09,1633822.55,2377257.84,0.455028173,2660766.91,2776052.14,0.04332782,1.62855318,1.167753911,-0.28295009
2019-07-01,Indianapolis,avocados,hass,last 04 wks,7,2019-07-14,999524.23,853393.91,-0.15,1020759.9,1216881.39,0.19,1.021245778,1.425931654,0.4
2018-08-01,SouthCentral,avocados,hass,last 04 wks,8,2018-08-12,23794593.79,27613630.04,0.160500166,25186971.67,25605501.4,0.016616914,1.058516564,0.927277629,-0.123983827
2017-10-01,West,avocados,hass,last 04 wks,10,2017-10-08,18815954.31,16551813.81,-0.120330888,24857013.22,26489484.58,0.065674478,1.321060458,1.60039769,0.211449241
2017-08-01,Plains,avocados,hass,last 04 wks,8,2017-08-13,7340089.94,7334754.38,-0.000726907,9185986.39,10519514.84,0.14516987,1.251481448,1.434201378,0.146002907
2020-03-01,Chicago,avocados,hass,last 04 wks,3,2020-03-22,3150584.99,3266596.12,0.036822092,3632601.27,4731648.2,0.30255094,1.152992629,1.448495016,0.256291654
2018-12-01,Denver,avocados,hass,last 04 wks,13,2018-12-30,3258316.32,3437058.08,0.054857093,3449293.69,3854302.74,0.117417966,1.058612287,1.121395871,0.05930744
2019-01-01,Phoenix/Tucson,avocados,hass,last 04 wks,1,2019-01-06,5409028.72,6216465.53,0.15,4246758.95,4492269.24,0.06,0.785124127,0.722640417,-0.08
2018-08-01,Columbus,avocados,hass,last 04 wks,8,2018-08-12,700078.06,973529.94,0.390601985,936239.36,986662.86,0.053857488,1.337335668,1.013490001,-0.242157354
2017-05-01,LosAngeles,avocados,hass,last 04 wks,5,2017-05-21,12390285.56,12111989.41,-0.022460834,10146738.9,14318240.57,0.411117474,0.818926961,1.182154317,0.443540601
2020-03-01,WestTex/NewMexico,avocados,hass,last 04 wks,3,2020-03-22,4073778.07,4246038.43,0.042285161,3358389.54,4124163.71,0.228018269,0.824391875,0.97129684,0.178197978
2020-01-01,Southeast,avocados,hass,last 04 wks,1,2020-01-26,24333979.01,26813692.3,0.101903322,24283644.32,24223711.27,-0.002468042,0.997931506,0.903408266,-0.094719166
2017-03-01,Houston,avocados,hass,last 04 wks,3,2017-03-26,4795401.32,4317949.28,-0.099564564,3701504.88,3734889.87,0.009019302,0.771886362,0.864968444,0.120590396
2018-10-01,Phoenix/Tucson,avocados,hass,last 04 wks,10,2018-10-07,2844725.31,5036123.11,0.770337225,3613082.74,4336226.62,0.200145951,1.270098989,0.861024746,-0.322080599
2020-05-01,Denver,avocados,hass,last 04 wks,5,2020-05-17,3881716.9,5272045.15,0.358173531,4707696.05,5937676.78,0.261270209,1.212787066,1.126256815,-0.071348263
2020-03-01,SanFrancisco,avocados,hass,last 04 wks,3,2020-03-22,4048784.85,4237038.92,0.046496437,5255776.4,6536787.99,0.243734035,1.29811205,1.542772704,0.188474218
2020-06-01,NewYork,avocados,hass,last 04 wks,6,2020-06-14,7431706.27,11911604.65,0.602808859,12157620.3,16304943.9,0.341129555,1.635912381,1.368828498,-0.163262951
2020-01-01,SouthCarolina,avocados,hass,last 04 wks,1,2020-01-26,2266224.98,2238223.51,-0.012355997,2316906.27,2184387.63,-0.057196375,1.02236375,0.975947049,-0.045401357
2019-02-01,Roanoke,avocados,hass,last 04 wks,2,2019-02-24,851923.59,1031934.84,0.21,807899.97,859407.35,0.06,0.94832445,0.832811643,-0.12
2018-05-01,Albany,avocados,hass,last 04 wks,5,2018-05-20,473973.05,663024.4,0.398865189,587504.68,687736.85,0.17060659,1.239531826,1.037272309,-0.163174122
2018-10-01,Houston,avocados,hass,last 04 wks,10,2018-10-07,4035593.99,6454641.56,0.599427885,5145959.98,5080765.93,-0.012668977,1.275143137,0.787149198,-0.382697381
2018-10-01,Baltimore/Washington,avocados,hass,last 04 wks,10,2018-10-07,3024911.14,3371876.76,0.114702748,4797552.42,4739589.41,-0.012081788,1.586014332,1.405623558,-0.113738426
2018-08-01,StLouis,avocados,hass,last 04 wks,8,2018-08-12,712871.65,893986.96,0.254064403,1046211.66,1091311.41,0.043107673,1.46760172,1.220724081,-0.168218418
2019-07-01,Baltimore/Washington,avocados,hass,last 04 wks,7,2019-07-14,3895250.47,3794352.39,-0.03,5489140.66,5761329.36,0.05,1.409188113,1.518395965,0.08
2018-12-01,WestTex/NewMexico,avocados,hass,last 04 wks,13,2018-12-30,3102153.37,3065046.46,-0.011961662,2791081.13,2926716.55,0.048596015,0.899723772,0.954868576,0.061290817
2019-12-01,Atlanta,avocados,hass,last 04 wks,13,2019-12-29,2579433.49,2575573.91,-0.00149629,2485497.92,2572165.87,0.034869452,0.963582868,0.998676784,0.036420237
2020-02-01,NewOrleans/Mobile,avocados,hass,last 04 wks,2,2020-02-23,1640525.23,1608656.65,-0.01942584,1323934.2,1260455.23,-0.047947224,0.807018494,0.783545221,-0.029086413
2018-08-01,Tampa,avocados,hass,last 04 wks,8,2018-08-12,1487355.62,2063754.21,0.387532465,2098856.71,2714184.13,0.293172667,1.411133075,1.315168307,-0.06800547
2019-11-01,Richmond/Norfolk,avocados,hass,last 04 wks,11,2019-11-03,1140431.35,1152360.65,0.01,1191192.72,1277936.07,0.07,1.044510676,1.108972326,0.06
2019-04-01,Roanoke,avocados,hass,last 04 wks,4,2019-04-21,880540.61,899390.71,0.02,891434.9,925608.09,0.04,1.012372274,1.029150157,0.02
2018-08-01,WestTex/NewMexico,avocados,hass,last 04 wks,8,2018-08-12,3589166.76,3809783.81,0.061467484,3456925.91,3408560.65,-0.013990829,0.963155557,0.894686108,-0.071088671
2020-08-01,SouthCarolina,avocados,hass,last 04 wks,8,2020-08-09,1703777.73,2693443.57,0.58086558,2457494.5,2578734.35,0.049334739,1.442379752,0.957411686,-0.336227727
2020-02-01,Jacksonville,avocados,hass,last 04 wks,2,2020-02-23,1188310,1135681.16,-0.044288814,1121921.1,1101392.84,-0.018297419,0.944131666,0.969808146,0.027195868
2019-10-01,Denver,avocados,hass,last 04 wks,10,2019-10-06,3240410.08,3580940.6,0.11,4129422.97,4494684.96,0.09,1.27435197,1.255168812,-0.02
2018-07-01,Roanoke,avocados,hass,last 04 wks,7,2018-07-15,636918.34,851041.85,0.336186755,791238.33,877009.73,0.108401472,1.242291641,1.030513047,-0.170474136
2018-09-01,Nashville,avocados,hass,last 04 wks,9,2018-09-09,845947.03,1129883.79,0.335643663,1086519.73,1263559.95,0.162942481,1.284382699,1.118309654,-0.12930184
2018-05-01,Seattle,avocados,hass,last 04 wks,5,2018-05-20,2617389.02,3406935.75,0.30165433,3722364.31,4206904.23,0.130169935,1.422167007,1.23480586,-0.131743421
2018-01-01,Spokane,avocados,hass,last 04 wks,1,2018-01-28,376668.95,393645.33,0.045069762,422280.67,460957.2,0.091589629,1.121092328,1.170996237,0.044513648
2017-07-01,Raleigh/Greensboro,avocados,hass,last 04 wks,7,2017-07-16,1253531.46,1253981.83,0.000359281,1494355.54,1600969.8,0.071344641,1.192116503,1.27670893,0.070959866
2017-12-01,Hartford/Springfield,avocados,hass,last 04 wks,13,2017-12-31,1084433.92,1201690.51,0.108127003,1449447.04,1634089.13,0.127387952,1.336593234,1.359825276,0.017381535
2019-10-01,SanDiego,avocados,hass,last 04 wks,10,2019-10-06,1946085.87,2124675.29,0.09,2518478.27,2765577.67,0.1,1.294124945,1.301647213,0.01
2017-07-01,WestTex/NewMexico,avocados,hass,last 04 wks,7,2017-07-16,3841588.48,3765357.71,-0.019843554,3310182.84,3604875,0.089025946,0.861670337,0.95737916,0.111073596
2017-07-01,Denver,avocados,hass,last 04 wks,7,2017-07-16,2894616.09,2857162.96,-0.012938894,3466121.82,4101136.4,0.183206077,1.197437488,1.435387641,0.198716137
2018-09-01,Seattle,avocados,hass,last 04 wks,9,2018-09-09,1990532.42,2235099.84,0.122865329,3647161.91,3724492.42,0.021202928,1.832254463,1.666365123,-0.090538374
2017-09-01,California,avocados,hass,last 04 wks,9,2017-09-10,23896034.9,18513202.71,-0.225260476,28467976.48,31830333.94,0.118110167,1.191326369,1.719331573,0.443207855
2019-09-01,Southeast,avocados,hass,last 04 wks,9,2019-09-08,18154492.99,19517285.76,0.08,23004842.04,21752392.34,-0.05,1.267170725,1.114519335,-0.12
2019-10-01,Philadelphia,avocados,hass,last 04 wks,10,2019-10-06,2055014.57,2221263.29,0.08,2535337.61,2823570.48,0.11,1.233732182,1.271155244,0.03
2019-05-01,Cincinnati/Dayton,avocados,hass,last 04 wks,5,2019-05-19,1498343.63,1193954.98,-0.2,1342223.11,1524880.24,0.14,0.895804596,1.277167285,0.43
2017-08-01,Portland,avocados,hass,last 04 wks,8,2017-08-13,2014841.63,2273318.93,0.128286658,2644204.91,3317752.49,0.25472594,1.312363647,1.459431163,0.112063083
2017-09-01,Miami/FTLauderdale,avocados,hass,last 04 wks,9,2017-09-10,2424177.18,1819251.45,-0.24953858,2832978.22,3192008.98,0.126732623,1.168634968,1.754572728,0.50138647
2019-12-01,Pittsburgh,avocados,hass,last 04 wks,12,2019-12-01,503777,453369,-0.1,600864,528827,-0.12,1.19,1.17,-0.02
2020-03-01,Seattle,avocados,hass,last 04 wks,3,2020-03-22,2780226.45,2890314.86,0.039596922,3636308.33,4834601.61,0.329535664,1.30791804,1.672690293,0.278895345
2020-02-01,Buffalo/Rochester,avocados,hass,last 04 wks,2,2020-02-23,828978.24,851577.07,0.027261065,951410.67,911708.92,-0.041729351,1.147690764,1.07061234,-0.067159575
2017-06-01,West,avocados,hass,last 04 wks,6,2017-06-18,26152798.85,24659500.49,-0.057098988,26023390.51,31467249.45,0.209190994,0.995051836,1.276070027,0.28241563
2018-04-01,Baltimore/Washington,avocados,hass,last 04 wks,4,2018-04-22,3255836.7,3901925.01,0.198440023,5125856.21,5243283.72,0.022908858,1.574359122,1.343768449,-0.146466375
2017-04-01,Hartford/Springfield,avocados,hass,last 04 wks,4,2017-04-23,1381076.24,1183940.46,-0.142740693,1568228.02,2027252.07,0.292702365,1.135511549,1.712292247,0.507947892
2020-03-01,GrandRapids,avocados,hass,last 04 wks,3,2020-03-22,926316.35,862061.88,-0.069365579,1121462.36,1246846.08,0.11180377,1.210668861,1.446353341,0.194672951
2017-11-01,WestTex/NewMexico,avocados,hass,last 04 wks,11,2017-11-05,2556656.75,3025801.07,0.183499142,2627226.65,3046102.82,0.159436633,1.027602415,1.006709546,-0.020331666
2017-12-01,GrandRapids,avocados,hass,last 04 wks,13,2017-12-31,700107.25,636011.47,-0.091551373,781314.82,851848.61,0.090275761,1.115993042,1.339360452,0.200151256
2020-07-01,Midsouth,avocados,hass,last 04 wks,7,2020-07-12,15315673.15,21253656.98,0.387706356,22122836.63,23918968.8,0.081189054,1.444457349,1.125404857,-0.220880521
2019-08-01,Sacramento,avocados,hass,last 04 wks,8,2019-08-11,2213212.08,1896439.78,-0.14,3045763.51,3274807.2,0.08,1.376173362,1.726818449,0.26
2017-06-01,Orlando,avocados,hass,last 04 wks,6,2017-06-18,1723915.79,1550479.52,-0.100605999,1752252.14,2226609.5,0.270712958,1.016437201,1.436077982,0.412854607
2018-08-01,Northeast,avocados,hass,last 04 wks,8,2018-08-12,18146584.99,24239794.68,0.335777211,26584428.46,28999165.31,0.090832754,1.464982446,1.196345336,-0.183372238
2018-11-01,Atlanta,avocados,hass,last 04 wks,11,2018-11-04,1955468.43,2728867.51,0.395505787,2661602.43,2608739.87,-0.019861178,1.361107338,0.95597894,-0.297646179
2017-07-01,NewOrleans/Mobile,avocados,hass,last 04 wks,7,2017-07-16,1260882.51,1084956.83,-0.139525831,1273105.99,1437045.3,0.12877114,1.009694385,1.324518414,0.311801308
2017-12-01,SanFrancisco,avocados,hass,last 04 wks,12,2017-12-03,2122320.68,3050164.46,0.437183593,3841601.24,4250126.59,0.106342466,1.810094618,1.393408993,-0.230201018
2019-11-01,StLouis,avocados,hass,last 04 wks,11,2019-11-03,805447.41,737460.8,-0.08,905722.22,825561.11,-0.09,1.124495788,1.119464397,0
2019-06-01,Philadelphia,avocados,hass,last 04 wks,6,2019-06-16,2612374.86,2270876.35,-0.13,3243845.38,3215304.25,-0.01,1.241722782,1.415886977,0.14
2018-10-01,Chicago,avocados,hass,last 04 wks,10,2018-10-07,2259924.63,2792003.52,0.235440989,4810133.17,4026930.69,-0.16282345,2.128448492,1.442308601,-0.322366218
2017-04-01,Boise,avocados,hass,last 04 wks,4,2017-04-23,368394.12,319512.72,-0.132687786,350362.66,458639.83,0.309043121,0.951053888,1.435435278,0.509310142
2019-02-01,Sacramento,avocados,hass,last 04 wks,2,2019-02-24,2559622.92,2350805.44,-0.08,2601018.28,2480836.18,-0.05,1.016172445,1.055313272,0.04
2018-03-01,Orlando,avocados,hass,last 04 wks,3,2018-03-25,1170723.33,2044347.33,0.74622584,1832225.9,2397265.13,0.3083895,1.565037488,1.172631037,-0.25073294
2019-06-01,West,avocados,hass,last 04 wks,6,2019-06-16,32893695.4,30010277.14,-0.09,33572491.44,36710744.5,0.09,1.020636053,1.223272425,0.2
2018-08-01,LosAngeles,avocados,hass,last 04 wks,8,2018-08-12,10739623.18,12503961.73,0.164283096,14348768.56,13753963.86,-0.041453362,1.336058847,1.099968487,-0.176706558
2020-03-01,SanDiego,avocados,hass,last 04 wks,3,2020-03-22,2540815.06,2520559.71,-0.007971989,2655707.73,3263251.72,0.228769146,1.045218824,1.294653607,0.2386436
2020-04-01,GreatLakes,avocados,hass,last 04 wks,4,2020-04-19,19713485.35,20576357.66,0.043770662,21365533.71,24381096.9,0.141141487,1.083802957,1.184908296,0.093287566
2017-01-01,Orlando,avocados,hass,last 04 wks,13,2017-01-01,1169841.11,1240401.26,0.060316012,1261080,1409919.23,0.118025209,1.077992549,1.136663816,0.054426413
2020-02-01,Miami/FTLauderdale,avocados,hass,last 04 wks,2,2020-02-23,4814684.65,4728222,-0.017958113,4549639.41,4694386.27,0.031815018,0.944950654,0.992843879,0.050683307
2017-04-01,Portland,avocados,hass,last 04 wks,4,2017-04-23,2502422.25,2217915.22,-0.113692655,2648915.08,3051808.57,0.152097549,1.058540412,1.375980715,0.299884916
2020-01-01,Syracuse,avocados,hass,last 04 wks,1,2020-01-26,415503.68,440614.7,0.060435133,471838.24,454676.66,-0.036371745,1.135581374,1.031914414,-0.091289768
2017-10-01,SouthCentral,avocados,hass,last 04 wks,10,2017-10-08,21129840.42,19037618.87,-0.099017385,21992342.89,25317811.83,0.151210308,1.040819166,1.329883322,0.277727549
2018-03-01,StLouis,avocados,hass,last 04 wks,3,2018-03-25,575504.06,810346.01,0.408063064,796083.98,941591.61,0.182779246,1.383281258,1.161962419,-0.159995545
2020-02-01,Indianapolis,avocados,hass,last 04 wks,2,2020-02-23,1085387.26,1240608.45,0.143009961,947438.16,1005027.17,0.060783925,0.872903336,0.810108274,-0.071938162
2020-02-01,GrandRapids,avocados,hass,last 04 wks,2,2020-02-23,1115014.66,973052.01,-0.127319088,1198422.47,1099417.77,-0.08261252,1.074804227,1.129865371,0.051228998
2017-08-01,Columbus,avocados,hass,last 04 wks,8,2017-08-13,647274.28,700078.06,0.081578678,846186.74,936239.36,0.106421687,1.307307839,1.337335668,0.022969211
2017-12-01,Syracuse,avocados,hass,last 04 wks,12,2017-12-03,199018.63,262693.83,0.319945927,298299.66,315213.59,0.056701137,1.498852947,1.19992765,-0.199436041
2019-09-01,Boston,avocados,hass,last 04 wks,9,2019-09-08,2740293.86,2642144.83,-0.04,3984854.09,3970609.78,0,1.454170353,1.50279793,0.03
2019-12-01,Boise,avocados,hass,last 04 wks,13,2019-12-29,355372.34,453366.02,0.275749317,434950.17,465295.7,0.069767831,1.223928036,1.026313573,-0.161459217
2018-11-01,Seattle,avocados,hass,last 04 wks,11,2018-11-04,1939216.85,2291248.42,0.181532854,3053710.17,3392539.28,0.110956538,1.574713096,1.480651007,-0.059732842
2017-01-01,Sacramento,avocados,hass,last 04 wks,13,2017-01-01,1717002.11,1782616.59,0.03821456,1723248.31,1869048.93,0.084608016,1.003637852,1.04848622,0.044685807
2017-08-01,Cincinnati/Dayton,avocados,hass,last 04 wks,8,2017-08-13,907055.85,1005026.62,0.108009634,1280502.77,1463372.8,0.142811116,1.411713259,1.456053771,0.031409007
2018-11-01,Roanoke,avocados,hass,last 04 wks,11,2018-11-04,590648.4,725377.37,0.228103505,774527.42,733226.44,-0.053324103,1.311317224,1.010820671,-0.229156261
2019-12-01,Plains,avocados,hass,last 04 wks,13,2019-12-29,8119317.54,7914103.05,-0.025274845,8481473.91,7657075.66,-0.09719988,1.044604287,0.967522865,-0.073790068
2018-10-01,WestTex/NewMexico,avocados,hass,last 04 wks,10,2018-10-07,2573490,2965186.48,0.152204392,3093944.58,3079366.47,-0.00471182,1.202236877,1.03850685,-0.136187826
2018-05-01,Hartford/Springfield,avocados,hass,last 04 wks,5,2018-05-20,1345458.93,2109274.07,0.567698592,2229662.34,2425316.01,0.087750359,1.657176069,1.149834459,-0.306148284
2020-04-01,Orlando,avocados,hass,last 04 wks,4,2020-04-19,2282496.74,2631982.24,0.153115443,2537077.42,3124227.63,0.231427786,1.111536054,1.187024586,0.067913706
2019-06-01,Jacksonville,avocados,hass,last 04 wks,6,2019-06-16,1045968.06,849866.08,-0.19,1148115.55,1182774.11,0.03,1.097658326,1.391718222,0.27
2018-06-01,Chicago,avocados,hass,last 04 wks,6,2018-06-17,3499913.62,3973169.38,0.135219269,5716751.95,4807141.41,-0.159113173,1.633398012,1.209900951,-0.259273648
2018-02-01,Columbus,avocados,hass,last 04 wks,2,2018-02-25,859300.63,977313.01,0.137335382,840150.64,868583.58,0.033842669,0.977714447,0.888746564,-0.090995773
2017-01-01,Richmond/Norfolk,avocados,hass,last 04 wks,13,2017-01-01,810612.22,831562.11,0.025844528,772731.59,958730.06,0.240702558,0.953269111,1.152926581,0.209445022
2019-12-01,Pittsburgh,avocados,hass,last 04 wks,13,2019-12-29,504747.6,452994.51,-0.102532612,588674.76,513920.51,-0.126987354,1.166275501,1.134496111,-0.027248613
2018-06-01,Philadelphia,avocados,hass,last 04 wks,6,2018-06-17,1775087.97,2612374.86,0.471687547,3019684.88,3243845.38,0.074233077,1.701146609,1.241722782,-0.270067156
2017-12-01,Atlanta,avocados,hass,last 04 wks,12,2017-12-03,1582469.19,1948010.89,0.230994513,2131372.25,2177644.55,0.021710098,1.346864927,1.117881097,-0.170012468
2017-12-01,Detroit,avocados,hass,last 04 wks,13,2017-12-31,1344586.17,1560825.07,0.160821898,1449946.19,1649848.42,0.137868723,1.078358697,1.057036084,-0.01977321
2017-03-01,Detroit,avocados,hass,last 04 wks,3,2017-03-26,1450940.58,1114751.4,-0.231704306,1710091.51,1650910.2,-0.034607101,1.17860892,1.480967147,0.256538213
2017-03-01,Columbus,avocados,hass,last 04 wks,3,2017-03-26,615142.41,597610.77,-0.028500132,698815.78,817497.51,0.169832642,1.136022763,1.367943068,0.204151107
2019-02-01,Orlando,avocados,hass,last 04 wks,2,2019-02-24,2115675.4,2664460.94,0.26,2374846.31,2491358.05,0.05,1.122500318,0.935032679,-0.17
2019-11-01,Northeast,avocados,hass,last 04 wks,11,2019-11-03,19558669.33,19858170.78,0.02,25587829.82,26055612.81,0.02,1.30826026,1.312085242,0
2019-11-01,Buffalo/Rochester,avocados,hass,last 04 wks,11,2019-11-03,689444.17,622360.59,-0.1,790152.94,789164.72,0,1.146072408,1.268018465,0.11
2018-12-01,GreatLakes,avocados,hass,last 04 wks,12,2018-12-02,12898550.57,12746215.12,-0.011810277,15971431.23,15079070.51,-0.055872308,1.238234571,1.183023381,-0.044588635
2019-06-01,Buffalo/Rochester,avocados,hass,last 04 wks,6,2019-06-16,945762.75,780175.49,-0.18,1094958.82,1025550.99,-0.06,1.157752111,1.314513213,0.14
2019-03-01,TotalUS,avocados,hass,last 04 wks,3,2019-03-24,172118191,193172358.1,0.12,185552627.1,191179610,0.03,1.078053552,0.989684093,-0.08
2018-10-01,Dallas/FtWorth,avocados,hass,last 04 wks,10,2018-10-07,3842472.73,5797035.4,0.50867314,4966920.37,5067550.78,0.020260121,1.292636466,0.874162469,-0.323736803
2017-12-01,Denver,avocados,hass,last 04 wks,12,2017-12-03,2313907.16,3034370.09,0.311362073,3046314.74,3508061.56,0.151575546,1.316524186,1.156108667,-0.121847757
2017-04-01,Detroit,avocados,hass,last 04 wks,4,2017-04-23,1480454.6,1096911.85,-0.25907093,1601281.35,1866993.66,0.165937304,1.081614627,1.702045301,0.573615277
2020-09-01,Portland,avocados,hass,last 04 wks,9,2020-09-06,2298091.23,3538089.23,0.53957736,3567786.29,3858719.04,0.081544332,1.55249985,1.090622307,-0.297505692
2020-05-01,Southeast,avocados,hass,last 04 wks,5,2020-05-17,21816810.06,27542032.38,0.262422522,28194241.74,30473022.16,0.08082432,1.292317331,1.106418791,-0.143848988
2020-09-01,Dallas/FtWorth,avocados,hass,last 04 wks,9,2020-09-06,6447126.45,8033633.56,0.246079726,6106817.12,5901395.52,-0.03363808,0.947215347,0.734586097,-0.224478257
2020-07-01,Boise,avocados,hass,last 04 wks,7,2020-07-12,400956.48,613407.49,0.529860523,673229.53,722455.65,0.073119371,1.679058859,1.177774419,-0.298550845
