year_month,geography,date,type,avg_price,price_total_volume,four_zero_four_six_units,four_two_two_five_units,four_seven_seven_zero_units,total_bags,s_bags,l_bags,xl_bags,status,prod_total_volume,california,prod,chile,mexico,peru,columbia
2018-08-01,Nashville,8/12/2018,conventional,0.93,327947.5,139758.63,9321.77,78.26,178788.84,137514.46,38587.71,2686.67,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Nashville,8/12/2018,organic,1.54,6771.98,35.13,2623.21,0,4113.64,1407.05,2706.59,0,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Nashville,8/19/2018,conventional,0.95,305574.94,130582.17,8336.27,356.08,166300.42,120894.39,43668.25,1737.78,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Nashville,8/19/2018,organic,1.56,5549.8,17.82,2730.01,0,2801.97,1003.45,1798.52,0,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Nashville,8/26/2018,conventional,1.15,273997.9,104343.46,14022.64,367.32,155264.48,97371.29,56033.19,1860,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Nashville,8/26/2018,organic,1.79,4336.23,30.4,2155.78,0,2150.05,1574.51,575.54,0,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Nashville,8/5/2018,conventional,1.08,276779.34,124881.13,10087.76,137.66,141672.79,105464.92,34424.54,1783.33,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Nashville,8/5/2018,organic,1.75,10631.21,9.7,2662.78,0,7958.73,1553.8,6404.93,0,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,New Orleans/Mobile,8/12/2018,conventional,1.19,274319.35,127350.64,40510.89,490,105967.82,44680.66,59270.5,2016.66,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,New Orleans/Mobile,8/12/2018,organic,1.4,3918.32,699.18,161.99,0,3057.15,1892.23,1164.92,0,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,New Orleans/Mobile,8/19/2018,conventional,1.14,303184.44,155466.7,36361.71,1060.63,110295.4,60603.61,47065.12,2626.67,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,New Orleans/Mobile,8/19/2018,organic,1.77,2056.57,593.64,139.19,0,1323.74,328.89,994.85,0,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,New Orleans/Mobile,8/26/2018,conventional,1.18,291716.31,147868.81,38917.29,859.32,104070.89,57547.32,44223.57,2300,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,New Orleans/Mobile,8/26/2018,organic,1.48,2094.74,511.61,59.8,0,1523.33,880,643.33,0,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,New Orleans/Mobile,8/5/2018,conventional,1.17,304794.69,161310.29,47058,284,96142.4,31867.17,62458.57,1816.66,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,New Orleans/Mobile,8/5/2018,organic,1.13,3592.28,385.65,128.85,0,3077.78,2554.44,523.34,0,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,New York,8/12/2018,conventional,1.16,1826546.22,53010.88,1161770.62,559.63,611205.09,556844.91,51840.18,2520,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,New York,8/12/2018,organic,1.76,103761.14,18934.06,16747.94,1514.52,66564.62,66540.52,24.1,0,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,New York,8/19/2018,conventional,1.31,1664803.73,54452.44,868289.94,11289.32,730772.03,681905.54,46433.15,2433.34,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,New York,8/19/2018,organic,1.94,96410.82,14586.94,13727.58,1025.13,67071.17,67064.5,6.67,0,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,New York,8/26/2018,conventional,1.32,1740157.07,54588.54,1158944.98,10523.56,516099.99,464228.85,49464.48,2406.66,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,New York,8/26/2018,organic,1.75,104987.76,20832,22333.68,391.39,61430.69,61428.67,2.02,0,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,New York,8/5/2018,conventional,1.17,1906996.14,52999.15,967223.23,2049.21,884724.55,771466.85,109431.04,3826.66,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,New York,8/5/2018,organic,1.93,89036.78,10956.2,13809.97,1621.64,62648.97,60886.89,1762.08,0,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Northeast,8/12/2018,conventional,1.19,5875181.63,272055.01,4033220.22,5401.39,1564505.01,1385230.74,163120.94,16153.33,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Northeast,8/12/2018,organic,1.66,255921.09,28232.15,32652.7,1315.66,193720.58,166689.84,27030.74,0,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Northeast,8/19/2018,conventional,1.29,5019858.95,281908.09,2999783.63,20571.59,1717595.64,1502559.46,198276.67,16759.51,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Northeast,8/19/2018,organic,1.73,270096.35,23696.3,32049.53,881.05,213469.47,196503.31,16966.16,0,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Northeast,8/26/2018,conventional,1.29,5201734.21,249914.24,3547720.07,20200.84,1383899.06,1188549.05,179794.46,15555.55,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Northeast,8/26/2018,organic,1.64,275852.93,33822.75,37706.94,341.66,203981.58,190945.64,13035.94,0,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Northeast,8/5/2018,conventional,1.21,5521996.85,289901.58,3193996.64,13647.69,2024450.94,1678692.96,328816.87,16941.11,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Northeast,8/5/2018,organic,1.75,250104.35,18447.13,30865.47,1403.92,199387.83,175530.63,23857.2,0,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Northern New England,8/12/2018,conventional,1.12,806832.37,26793.42,719167.87,608.32,60262.76,38762.81,20838.84,661.11,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Northern New England,8/12/2018,organic,1.57,15313.34,0,1600.54,0,13712.8,13629.47,83.33,0,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Northern New England,8/19/2018,conventional,1.44,455255,24973.85,358719.71,518.34,71043.1,36201.8,34217.97,623.33,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Northern New England,8/19/2018,organic,1.58,24472.03,0,3350.76,0,21121.27,17987.79,3133.48,0,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Northern New England,8/26/2018,conventional,1.39,527536.71,19122.92,446807.41,409.27,61197.11,35314.02,25056.42,826.67,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Northern New England,8/26/2018,organic,1.52,23640.42,0,2092.02,0,21548.4,16091.3,5457.1,0,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Northern New England,8/5/2018,conventional,1.39,553833.25,23754.22,415934.33,286.08,113858.62,37830.7,75577.92,450,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Northern New England,8/5/2018,organic,1.65,26268.7,0,3897.93,0,22370.77,22280.77,90,0,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Orlando,8/12/2018,conventional,1.22,488895.01,295891.85,23443.81,439.21,169120.14,70770.19,90381.06,7968.89,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Orlando,8/12/2018,organic,1.5,12508.3,356.87,1546.09,0,10605.34,8301.33,2304.01,0,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Orlando,8/19/2018,conventional,1.22,496163.43,277589.06,43298.88,3112.62,172162.87,91766.95,71809.25,8586.67,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Orlando,8/19/2018,organic,1.43,10832.5,249.4,1212.58,0,9370.52,8568.88,801.64,0,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Orlando,8/26/2018,conventional,1.43,415036.48,229146.53,46369.73,3460.58,136059.64,66446.56,59411.96,10201.12,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Orlando,8/26/2018,organic,1.27,17949.75,158.04,954.89,0,16836.82,16786.66,50.16,0,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Orlando,8/5/2018,conventional,1.22,492851.09,302339.69,23878.76,507.17,166125.47,80164.34,77925.57,8035.56,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Orlando,8/5/2018,organic,1.39,10300.13,266.22,1069.84,0,8964.07,7913.04,1051.03,0,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Philadelphia,8/12/2018,conventional,1.13,591240.68,28358.71,353708.19,1829.87,207343.91,180785.48,24001.77,2556.66,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Philadelphia,8/12/2018,organic,1.56,23991.36,3656.17,3312.01,9.46,17013.72,16920.11,93.61,0,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Philadelphia,8/19/2018,conventional,1.18,567143.15,30955.12,325294.79,1987.26,208905.98,180159.58,26216.4,2530,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Philadelphia,8/19/2018,organic,1.67,23467.04,3169.92,3109.21,0,17187.91,17067.04,120.87,0,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Philadelphia,8/26/2018,conventional,1.17,553630.66,26843.78,357390.59,1918.28,167478.01,134653.2,30687.03,2137.78,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Philadelphia,8/26/2018,organic,1.59,26447.37,3796.17,3851.87,4.54,18794.79,18748.79,46,0,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Philadelphia,8/5/2018,conventional,1.16,572031.74,29307.48,308927.5,3545.68,230251.08,197403.89,30600.53,2246.66,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Philadelphia,8/5/2018,organic,1.64,22262.58,2428.79,2675.46,3.02,17155.31,16151.98,1003.33,0,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Phoenix/Tucson,8/12/2018,conventional,0.76,1421969.77,646193.47,277048.14,15172.29,483555.87,222314.83,255661.05,5579.99,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Phoenix/Tucson,8/12/2018,organic,1.52,20702.29,5538.58,3703.65,0,11460.06,11079.39,380.67,0,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Phoenix/Tucson,8/19/2018,conventional,0.93,1106045.2,423136.85,239978.2,16630.96,426299.19,242690.01,178408.07,5201.11,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Phoenix/Tucson,8/19/2018,organic,1.41,24492.67,3665.6,3560.51,0,17266.56,17215.89,50.67,0,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Phoenix/Tucson,8/26/2018,conventional,1.02,1011296.47,365905.08,234181.5,16480.18,394729.71,221207.76,169216.4,4305.55,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Phoenix/Tucson,8/26/2018,organic,1.44,24646.59,3190.92,3715.03,0,17740.64,17615.85,124.79,0,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Phoenix/Tucson,8/5/2018,conventional,0.76,1431562.87,615016.61,320292.72,15708.48,480545.06,210729.96,264736.21,5078.89,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Phoenix/Tucson,8/5/2018,organic,1.39,21136.39,3104.5,3304.36,0,14727.53,14386.1,341.43,0,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Pittsburgh,8/12/2018,conventional,1.2,138377.55,35952.32,18896.53,1053.94,82474.76,47067.26,35407.5,0,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Pittsburgh,8/12/2018,organic,1.46,12247.67,1255.09,98.84,0,10893.74,10723.74,170,0,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Pittsburgh,8/19/2018,conventional,1.2,145034.9,36148.8,20104.89,1544.77,87236.44,49847.79,37388.65,0,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Pittsburgh,8/19/2018,organic,1.46,11928.04,1622.49,19.9,0,10285.65,10228.98,56.67,0,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Pittsburgh,8/26/2018,conventional,1.41,140939.19,34023.65,21095.95,1611.23,84208.36,50171.16,34037.2,0,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Pittsburgh,8/26/2018,organic,1.47,14026.15,1675.35,10.89,0,12339.91,12326.58,13.33,0,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Pittsburgh,8/5/2018,conventional,0.96,193854.63,65461.25,22716.14,2168.65,103508.59,42505.54,61003.05,0,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Pittsburgh,8/5/2018,organic,1.48,10337.88,1318.59,12.35,0,9006.94,8940.27,66.67,0,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Plains,8/12/2018,conventional,1.21,1989808.62,744870.85,546228.65,5140.76,693568.36,616151.7,72467.31,4949.35,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Plains,8/12/2018,organic,1.43,66347.81,5141.37,7225.83,7.07,53973.54,43671.8,10301.74,0,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Plains,8/19/2018,conventional,1.17,2111291.26,737811.75,568123.88,21967.6,783388.03,716922.87,49833.72,16631.44,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Plains,8/19/2018,organic,1.45,64990.71,4330.76,9192.16,25.97,51441.82,41782.97,9658.85,0,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Plains,8/26/2018,conventional,1.14,2090109.29,847768.06,556008.62,22692.5,663640.11,597491.11,47969.88,18179.12,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Plains,8/26/2018,organic,1.38,95260.4,3926.86,7234.97,44.87,84053.7,74499.71,9553.99,0,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Plains,8/5/2018,conventional,1.21,2020446.74,743127.92,593278.08,4601.06,679439.68,607204.68,71150.58,1084.42,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Plains,8/5/2018,organic,1.52,55521.42,5055.38,7984.18,11.73,42470.13,32543.62,9926.51,0,actual,52948354,6652168,"(2018-08-01,8/5/2018,actual,52948354,6652168,0,29039776,17256410,0)",0,29039776,17256410,0
2018-08-01,Portland,8/12/2018,conventional,1.2,685102.99,72669.9,286701.44,19457.36,306274.29,102007.77,203806.2,460.32,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Portland,8/12/2018,organic,1.69,44940.68,1200.07,11523.1,0,32217.51,11551.33,20662.38,3.8,actual,56626601,7234836,"(2018-08-01,8/12/2018,actual,56626601,7234836,0,34221295,15170470,0)",0,34221295,15170470,0
2018-08-01,Portland,8/19/2018,conventional,1.26,662400.18,58000.18,273338.62,19409.83,311651.55,105746.86,205091.75,812.94,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Portland,8/19/2018,organic,1.81,39168.43,1273.1,11504.18,0,26391.15,3117.51,23260.31,13.33,actual,56452066,8625095,"(2018-08-01,8/19/2018,actual,56452066,8625095,331267,34031913,13463791,0)",331267,34031913,13463791,0
2018-08-01,Portland,8/26/2018,conventional,1.47,509102.63,64067.62,168933.83,18256.83,257844.35,127766.76,129226.88,850.71,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
2018-08-01,Portland,8/26/2018,organic,2.24,25411.7,1442.02,14339.53,0,9630.15,955.3,8657.68,17.17,actual,48011570,8826173,"(2018-08-01,8/26/2018,actual,48011570,8826173,705204,25537886,12942307,0)",705204,25537886,12942307,0
